,clustering_coefficient
1592335412,0.0
489820566,0.0
1324546147,0.0
5060116741,0.0
1546226587,0.0
1692860156,0.0
1178361352,0.0
1433295848,0.0
1998350999,0.0
1872221616,0.0
5960164790,0.0
1505101221,0.0
1578694120,0.0
1411947633,0.0
1264610189,0.0
1559493856,0.0
5485301396,0.0
6578543693,0.0
836734104,0.0
528439336,0.0
181713688,0.0
1596459776,0.0
1649719579,0.0
5537701746,0.0
1935584323,0.0
1543050339,0.0
1288166820,0.0
1563696812,0.0
6833892932,0.0
1459266998,0.0
1186487867,0.0
1529748159,0.0
2092890171,0.0
1443674907,0.0
29030511,0.0
1454376332,0.0
1525447789,0.0
1517136383,0.0
2134830040,0.0
605607833,0.0
1666293879,0.0
1561481149,0.0
irv_official,0.0
467907717,0.0
1616522633,0.0
1461108826,0.0
1797387305,0.0
1554368203,0.0
1800536103,0.0
5789990212,0.0
1596304242,0.0
679215039,0.0
176148572,0.0
441092277,0.0
751587005,0.0
1209064362,0.0
6932046708,0.0
5148747012,0.0
793243548,0.0
last2004,0.0
1913024074,0.0
1757276482,0.0
1233360820,0.0
1550128100,0.0
1538708550,0.0
1956174167,0.0
748803901,0.0
5986288069,0.0
5436365482,0.0
UkrRuSSwar,0.0
1398173959,0.0
1866967183,0.0
6581269697,0.0
6407420131,0.0
857942477,0.0
5518467771,0.0
1478215303,0.0
1451809178,0.0
1960383735,0.0
garu_ch,0.0
232930011,0.0
1580645363,0.0
5890174953,0.0
1549962936,0.0
1860284424,0.0
1432468476,0.0
1568505385,0.0
2037765951,0.0
1987066043,0.0
1533340802,0.0
1207424397,0.0
1524483545,0.0
1023637771,0.0
6568099391,0.0
1807504691,0.0
1546141993,0.0
1645082468,0.0
1276987744,0.0
1740914668,0.0
1249822039,0.0
1599572920,0.0
1507175230,0.0
6817781441,0.0
1415840910,0.0
6627787561,0.0
healingthebody,0.0
1741739321,0.0
1377828500,0.0
1896660808,0.0
1681274283,0.0
5257765513,0.0
1318343494,0.0
1595897494,0.0
5118102105,0.0
5209403615,0.0
5476007380,0.0
1519015452,0.0
1620810263,0.0
6377112699,0.0
407552342,0.0
1540827014,0.0
6247155598,0.0
6282003875,0.0
gromadykyiv,0.0
7035173007,0.0
5554280613,0.0
885811188,0.0
1665679617,0.0
Digitalntelligence,0.0
1804306738,0.0
1679325341,0.0
1577598086,0.0
1606775063,0.0
5460183134,0.0
6040360626,0.0
1058063506,0.0
6985663389,0.0
5147203680,0.0
1778649860,0.0
1654391663,0.0
1120531850,0.0
1311063118,0.0
1566612085,0.0
1649596907,0.0
1330351138,0.0
240042589,0.0
162157594,0.0
snowhalation,0.0
267103646,0.0
1055073642,0.0
583550677,0.0
132623008,0.0
1588435753,0.0
RuedigerKlosMdL,0.0
5324769080,0.0
1479121699,0.0
1526924213,0.0
1420455589,0.0
1612965638,0.0
1478580667,0.0
5782306164,0.0
5898018641,0.0
5843678372,0.0
1456067630,0.0
1520791555,0.0
1779497707,0.0
1582695117,0.0
1585673236,0.0
1153374854,0.0
1973709100,0.0
1595190134,0.0
6353390169,0.0
811347090,0.0
1598211354,0.0
1512530068,0.0
5005059754,0.0
607879461,0.0
1557333073,0.0
477716794,0.0
280046024,0.0
1536195683,0.0
6863106446,0.0
5967490174,0.0
1472906483,0.0
1534536755,0.0
1828355512,0.0
1636169232,0.0
5563480514,0.0
1687838044,0.0
797278764,0.0
1611033072,0.0
5649382789,0.0
1624435871,0.0
1234152578,0.0
5782951523,0.0
5142363993,0.0
1767028923,0.0
1463500230,0.0
1411179508,0.0
1811311250,0.0
1941251515,0.0
INFILTRATEDbyTRUTHPunisher,0.0
1574187659,0.0
6552998582,0.0
1564466201,0.0
1282727323,0.0
1514074514,0.0
5278481150,0.0
1402538697,0.0
1583531017,0.0
1613035511,0.0
1396884864,0.0
1654321723,0.0
1571274831,0.0
1518304587,0.0
1549034941,0.0
2091975250,0.0
6267833334,0.0
444753715,0.0
550904410,0.0
anthro_fun,0.0
61588333,0.0
489138248,0.0
agentura08,0.0
6384943938,0.0
367385508,0.0
378166823,0.0
392426132,0.0
1441634235,0.0
1010406653,0.0
1518255274,0.0
6822755797,0.0
1999844338,0.0
315141337,0.0
318480591,0.0
6823812837,0.0
1542977783,0.0
1459895597,0.0
413585909,0.0
162690286,0.0
1527882057,0.0
1482270509,0.0
5533725510,0.0
544642840,0.0
5296212972,0.0
1465506535,0.0
134431700,0.0
157326215,0.0
5246664498,0.0
5536462036,0.0
1232544950,0.0
1513910974,0.0
1248406962,0.0
1659613063,0.0
5225516999,0.0
1826657291,0.0
1535010516,0.0
1549814468,0.0
1577740151,0.0
6498796946,0.0
5804504039,0.0
1851769163,0.0
6633305500,0.0
6123361376,0.0
1498888050,0.0
1484748950,0.0
1857342870,0.0
5746372721,0.0
7088115289,0.0
1467586738,0.0
1104465152,0.0
126936800,0.0
1611829127,0.0
1651042199,0.0
5055021709,0.0
1582954215,0.0
441791199,0.0
1532969907,0.0
2060984537,0.0
1459611137,0.0
1535765805,0.0
1927597845,0.0
1587087848,0.0
1564477632,0.0
1525686627,0.0
94393596,0.0
155397920,0.0
BellonasWarRoom,0.0
1008764105,0.0
1521350944,0.0
1474639650,0.0
fugone_o_resistenza,0.0
607107834,0.0
1585620253,0.0
5143091772,0.0
1550559195,0.0
1541773657,0.0
5452581389,0.0
1802950326,0.0
1597440438,0.0
1946164854,0.0
663814468,0.0
2109673229,0.0
straights_for_equality,0.0
1844738712,0.0
799910004,0.0
5587035262,0.0
1932481820,0.0
6974518884,0.0
719587,0.0
129732767,0.0
2044102736,0.0
1252194716,0.0
163667397,0.0
138235408,0.0
796737911,0.0
1717093208,0.0
1533604309,0.0
1587540654,0.0
2058509828,0.0
1161131572,0.0
1418062123,0.0
1328972959,0.0
1426686625,0.0
1589192093,0.0
1408275797,0.0
1433017895,0.0
1508610585,0.0
1657453050,0.0
901116198,0.0
1693659639,0.0
1568814725,0.0
1050116477,0.0
1196723853,0.0
766551270,0.0
1541806818,0.0
1924059879,0.0
1679903798,0.0
5559531638,0.0
536020902,0.0
708643127,0.0
5384880914,0.0
1319686197,0.0
1745786132,0.0
1546540547,0.0
814772527,0.0
1815930399,0.0
628293685,0.0
folkresearch,0.0
425614911,0.0
1210142896,0.0
5064367672,0.0
5108300063,0.0
1247813141,0.0
1578544218,0.0
818462751,0.0
5471188731,0.0
803024066,0.0
552386265,0.0
anna_news,0.0
259657259,0.0
1547927064,0.0
294474829,0.0
1527260410,0.0
1564580854,0.0
1792866013,0.0
1872885477,0.0
1511916477,0.0
1552550542,0.0
5189331233,0.0
6079065761,0.0
6177834684,0.0
109379930,0.0
1884742919,0.0
1585139015,0.0
838639979,0.0
NorthOfNothing,0.0
1300752565,0.0
1530888705,0.0
1768791284,0.0
79503718,0.0
6385456795,0.0
6937294241,0.0
6397136978,0.0
1527985657,0.0
1418356218,0.0
6024544680,0.0
1945432430,0.0
6260269436,0.0
1448447090,0.0
1503809476,0.0
5702286725,0.0
6237433245,0.0
7031630466,0.0
358041412,0.0
1255658950,0.0
6594979657,0.0
79710989,0.0
1979134140,0.0
1458275782,0.0
1681973794,0.0
1537194144,0.0
2025471231,0.0
1219727394,0.0
1571748770,0.0
801765211,0.0
991439965,0.0
6528040950,0.0
775083817,0.0
1909497833,0.0
744814328,0.0
1204722895,0.0
1174750288,0.0
1958226288,0.0
PowerEnergetics,0.0
6878262118,0.0
1327579654,0.0
5106764198,0.0
5594584438,0.0
6754208002,0.0
1555707312,0.0
1155121641,0.0
943103730,0.0
1089648331,0.0
896333795,0.0
436686543,0.0
UkrainianCanada,0.0
508925004,0.0
1549267444,0.0
5900662870,0.0
5758276899,0.0
5239460294,0.0
6312941512,0.0
1137992701,0.0
1393485767,0.0
6636539113,0.0
986498758,0.0
1124019221,0.0
spurensucherblog,0.0
1461399582,0.0
1131166071,0.0
832704971,0.0
1202399876,0.0
6251099142,0.0
1992931806,0.0
1684925479,0.0
1393534684,0.0
1965191204,0.0
1442273559,0.0
1498200601,0.0
6077842289,0.0
2042491648,0.0
1821457171,0.0
1306823480,0.0
912402615,0.0
815714600,0.0
VAMFATRUTH,0.0
6802673876,0.0
940368013,0.0
118682821,0.0
814457561,0.0
1031425535,0.0
beatricepiraccini1972,0.0
135136408,0.0
1486213453,0.0
6243636369,0.0
6490754103,0.0
6985867642,0.0
1769575555,0.0
1960275383,0.0
1762138877,0.0
1524193585,0.0
1665384564,0.0
5679934096,0.0
5148935961,0.0
5217483755,0.0
1555767295,0.0
1523262835,0.0
1030306384,0.0
1577457184,0.0
5667087308,0.0
5928074470,0.0
1593974271,0.0
1586057080,0.0
142837400,0.0
1538164942,0.0
5834393841,0.0
1386435601,0.0
potehaklio,0.0
509757887,0.0
1977545105,0.0
1930996346,0.0
1387987043,0.0
1509923658,0.0
1453495958,0.0
1504432257,0.0
1137592781,0.0
5588241463,0.0
2137305545,0.0
1430805978,0.0
1100770596,0.0
wolframiumZ,0.0
193949863,0.0
interslavicthings,0.0
1827252236,0.0
1607093981,0.0
1980434004,0.0
1684877393,0.0
1261452287,0.0
1569874045,0.0
1611242832,0.0
1512144803,0.0
6445562182,0.0
658622716,0.0
1586922763,0.0
1527292756,0.0
1686759610,0.0
1673514679,0.0
1275245992,0.0
1534358208,0.0
5880243088,0.0
1652412494,0.0
6035558207,0.0
1366828844,0.0
1589718892,0.0
5658914567,0.0
1552241118,0.0
aqtzq17,0.0
1896602670,0.0
1527893127,0.0
1800120128,0.0
1150583449,0.0
1661736240,0.0
7160241973,0.0
1559266777,0.0
1593796128,0.0
1339585862,0.0
1542329381,0.0
964430634,0.0
1045315498,0.0
1502528353,0.0
612660325,0.0
6036002985,0.0
1271995178,0.0
5119499779,0.0
5288365425,0.0
1660525770,0.0
1865904793,0.0
2014703098,0.0
1950564227,0.0
1571824546,0.0
1661371803,0.0
1561178571,0.0
663671885,0.0
5424370833,0.0
5046297059,0.0
1887363930,0.0
1667325656,0.0
1046390349,0.0
1078563655,0.0
1191003422,0.0
5173240200,0.0
1577058835,0.0
1571123286,0.0
1469608515,0.0
1598103959,0.0
6371484343,0.0
1617610359,0.0
1495499744,0.0
7026180299,0.0
1709736144,0.0
6542000399,0.0
1129476884,0.0
1905822045,0.0
1946550521,0.0
1500303675,0.0
1687731689,0.0
847244041,0.0
1409510835,0.0
1561332439,0.0
purgatoriobh,0.0
1030143798,0.0
6710881339,0.0
6006439916,0.0
1536748002,0.0
1774435115,0.0
1062140100,0.0
150816725,0.0
popyachsa,0.0
272039318,0.0
1176275094,0.0
1579071284,0.0
1581625449,0.0
1736417760,0.0
218170836,0.0
speculator_75,0.0
1520160101,0.0
5328428830,0.0
1435448148,0.0
1948997301,0.0
1665661164,0.0
5240403807,0.0
1500085806,0.0
718059460,0.0
668822019,0.0
986563747,0.0
ASWman,0.0
204939101,0.0
6708642873,0.0
1594860855,0.0
1507173191,0.0
1955875068,0.0
natalibera25,0.0
244442611,0.0
320078,0.0
23611154,0.0
5574783023,0.0
1220262999,0.0
6691583177,0.0
1989823192,0.0
1393316237,0.0
327300835,0.0
1864439148,0.0
1735623047,0.0
675686482,0.0
1849991873,0.0
1415976302,0.0
1408671467,0.0
2057630539,0.0
1458682634,0.0
1605816443,0.0
1550027239,0.0
1549903088,0.0
331712139,0.0
5426594657,0.0
TheWesternist,0.0
6170750034,0.0
1367543511,0.0
5589933325,0.0
5892821490,0.0
5033574728,0.0
5013036885,0.0
1808946538,0.0
1880061003,0.0
1532339911,0.0
180729620,0.0
529346739,0.0
820755191,0.0
826631194,0.0
913735357,0.0
1054142650,0.0
1526466781,0.0
BrooklynGuru393,0.0
5203963985,0.0
5605873944,0.0
726153759,0.0
1185989049,0.0
1368166972,0.0
1544272943,0.0
1505948376,0.0
1506902815,0.0
1651124556,0.0
1391433882,0.0
1712130322,0.0
1394242108,0.0
1980550112,0.0
1537932517,0.0
1745267411,0.0
1595967732,0.0
5052328872,0.0
1579106880,0.0
1169174168,0.0
5164600701,0.0
829071507,0.0
1560450664,0.0
1591226865,0.0
6301584714,0.0
6767084893,0.0
406659949,0.0
1554217431,0.0
931732477,0.0
6718899253,0.0
6722358217,0.0
730380062,0.0
1552285360,0.0
1872489099,0.0
1546916141,0.0
6336448431,0.0
1351822843,0.0
5363065873,0.0
1841523066,0.0
1604752206,0.0
1364111495,0.0
1307544057,0.0
1561682426,0.0
deathinformation_ua,0.0
888615899,0.0
191618133,0.0
1883822020,0.0
1263571850,0.0
1223180156,0.0
1882934716,0.0
1581134474,0.0
1248319485,0.0
203900680,0.0
1478552201,0.0
1770815523,0.0
tankacrvenalinija,0.0
5254720795,0.0
5108543396,0.0
1108172504,0.0
1417542388,0.0
1455226670,0.0
1898677894,0.0
1083778692,0.0
1744563785,0.0
1578515803,0.0
1529505179,0.0
1255860541,0.0
5622748577,0.0
1949967958,0.0
1590707386,0.0
1548634453,0.0
2081437072,0.0
1278438052,0.0
2117432443,0.0
1822580379,0.0
1584003357,0.0
735270666,0.0
2122917669,0.0
1430847195,0.0
1432983968,0.0
1903614340,0.0
1468565615,0.0
1151168333,0.0
5082996470,0.0
1521645638,0.0
1528011125,0.0
5495513229,0.0
5826714535,0.0
Miro_Del,0.0
5585722916,0.0
1191261896,0.0
6558896773,0.0
1506881679,0.0
1982751574,0.0
1272025234,0.0
5676907756,0.0
1587173650,0.0
5825305518,0.0
5190193288,0.0
5203915653,0.0
1378133691,0.0
1270086034,0.0
454886217,0.0
1542817110,0.0
967032700,0.0
1669446354,0.0
1952384316,0.0
751004888,0.0
1892298333,0.0
687423843,0.0
1279508806,0.0
813272421,0.0
1504491874,0.0
23550506,0.0
1803724747,0.0
870851155,0.0
89761102,0.0
6221833311,0.0
6928864002,0.0
Mellig,0.0
1759648876,0.0
2057277365,0.0
383448232,0.0
cryptoiska,0.0
56732547,0.0
943763900,0.0
1450030585,0.0
freedomeandjustice,0.0
1625696416,0.0
1637277352,0.0
2057399551,0.0
5287930645,0.0
6488159671,0.0
1868161031,0.0
6650936577,0.0
5285738730,0.0
anele_english,0.0
1674275264,0.0
115054724,0.0
689962013,0.0
1826892232,0.0
1436869049,0.0
2026902386,0.0
1436812021,0.0
5085471710,0.0
1775076005,0.0
1480853531,0.0
1587298931,0.0
1322955814,0.0
1559698701,0.0
1509770030,0.0
6988978723,0.0
1511616258,0.0
827628347,0.0
225394076,0.0
380937693,0.0
698454229,0.0
vzglyad_ru,0.0
942012437,0.0
56608641,0.0
1198542016,0.0
40348821,0.0
865515509,0.0
VociDallaStrada,0.0
2074805982,0.0
1516662980,0.0
5542312158,0.0
1537399928,0.0
1774577697,0.0
1850496445,0.0
5276107560,0.0
1939078268,0.0
1430219769,0.0
5217461982,0.0
1508594002,0.0
5381394832,0.0
1626425226,0.0
1791090276,0.0
584274656,0.0
1186660881,0.0
5556993532,0.0
1752475974,0.0
1583065258,0.0
6775871997,0.0
1511954238,0.0
1451223399,0.0
1146888969,0.0
1980813856,0.0
2116526203,0.0
531925474,0.0
793358193,0.0
1357483253,0.0
266828012,0.0
5214511572,0.0
2010901548,0.0
1547837684,0.0
2121895835,0.0
1449780046,0.0
1534828291,0.0
1585205141,0.0
918464471,0.0
5410954959,0.0
1543506647,0.0
1511905004,0.0
1620743081,0.0
PATRIOTCHRISTIANNEWS,0.0
1543492408,0.0
1014076824,0.0
1397405502,0.0
6458566821,0.0
1595625261,0.0
6921798749,0.0
1596988912,0.0
6133896332,0.0
1620779917,0.0
1605165982,0.0
5086634177,0.0
5807181434,0.0
777681081,0.0
29319454,0.0
1088263758,0.0
6799231984,0.0
5722794340,0.0
1212894503,0.0
688186244,0.0
62170687,0.0
2053643023,0.0
1575318298,0.0
5898004162,0.0
1561047998,0.0
1439266620,0.0
467751913,0.0
808539513,0.0
5347520546,0.0
5207237877,0.0
470432578,0.0
6721460636,0.0
1513905802,0.0
6374516055,0.0
1493651845,0.0
1540262638,0.0
1640741416,0.0
1923489510,0.0
2036642501,0.0
6406048066,0.0
opposite6890_xfire,0.0
1214796366,0.0
5765513784,0.0
1511000272,0.0
1566554105,0.0
1563122972,0.0
stopzoofascism,0.0
1674783682,0.0
1344634999,0.0
1235871798,0.0
1950790767,0.0
1343257204,0.0
1598163852,0.0
1859839935,0.0
5126293245,0.0
1638384171,0.0
1480508263,0.0
6634356655,0.0
6985918417,0.0
1525338589,0.0
1516060721,0.0
534663469,0.0
5007641827,0.0
1744138419,0.0
5789506643,0.0
muertesxvacunascovid19,0.0
5839698189,0.0
1717485128,0.0
1795966954,0.0
1004232071,0.0
5027309803,0.0
1827561409,0.0
1544301335,0.0
1517256364,0.0
1572106750,0.0
1301532399,0.0
1679051573,0.0
1428951738,0.0
1532938570,0.0
1365826145,0.0
6964569843,0.0
1835437734,0.0
1531080417,0.0
5009181648,0.0
893661894,0.0
1420707269,0.0
1537614887,0.0
5208940591,0.0
6517057861,0.0
520761629,0.0
1297692040,0.0
1042439044,0.0
5677114058,0.0
5029486674,0.0
1957837856,0.0
1333849829,0.0
5254616281,0.0
5211135806,0.0
sadomazonin_d,0.0
124113711,0.0
1445666536,0.0
1252318992,0.0
973138743,0.0
6360438160,0.0
1561154666,0.0
1515310732,0.0
1584540726,0.0
1808614325,0.0
1683590956,0.0
562160748,0.0
1580589926,0.0
1621112474,0.0
5287361463,0.0
1565150174,0.0
5328849615,0.0
1885638014,0.0
6267923194,0.0
1570741662,0.0
1525655232,0.0
125866600,0.0
6808774584,0.0
1580068666,0.0
1549915626,0.0
1520971395,0.0
5667782319,0.0
7096998793,0.0
1635608258,0.0
914899909,0.0
1487909739,0.0
2011462167,0.0
1403112502,0.0
955326594,0.0
1895196620,0.0
1464571227,0.0
2058101389,0.0
1678572914,0.0
110387683,0.0
2019898648,0.0
1244780259,0.0
1566322304,0.0
1959871072,0.0
1217843520,0.0
1425876498,0.0
6609124785,0.0
1891229701,0.0
750615363,0.0
6558320760,0.0
QFScryptosurfer,0.0
623181405,0.0
6522871676,0.0
1545965916,0.0
lubomirvolnyoficialni,0.0
5284463572,0.0
1431536545,0.0
901426076,0.0
slovo_brygadyra,0.0
310514408,0.0
6456218737,0.0
1893397245,0.0
1885469786,0.0
1538985325,0.0
2121302525,0.0
42321123,0.0
1490837131,0.0
457523926,0.0
1173617019,0.0
5943028687,0.0
5814508981,0.0
170729573,0.0
1325842010,0.0
rusofobiadaily,0.0
338714683,0.0
1584964536,0.0
1593561416,0.0
1552273904,0.0
1654992915,0.0
5708487493,0.0
1295683908,0.0
5463816639,0.0
7208741940,0.0
7378154851,0.0
1719146509,0.0
1566410526,0.0
5252634743,0.0
787915249,0.0
1584549329,0.0
5521921132,0.0
1542637912,0.0
1590411896,0.0
1563093873,0.0
1445087073,0.0
2028622226,0.0
1540326131,0.0
1517075235,0.0
1996530692,0.0
5443456164,0.0
286189078,0.0
330702126,0.0
beholdme,0.0
5796541941,0.0
1568750603,0.0
1280626819,0.0
6798671276,0.0
1431658703,0.0
1298015207,0.0
5740216843,0.0
1625490351,0.0
1414930921,0.0
1599435895,0.0
1568457527,0.0
1006203361,0.0
200502246,0.0
530584964,0.0
1902210852,0.0
1393513843,0.0
6891969628,0.0
1278473641,0.0
1407762350,0.0
988222408,0.0
1499777311,0.0
5391041901,0.0
5185892869,0.0
1851629094,0.0
1003882125,0.0
1526665706,0.0
1403007502,0.0
1868142504,0.0
6090716995,0.0
1601499235,0.0
331784889,0.0
487797525,0.0
1967578124,0.0
1449494938,0.0
867565915,0.0
1865912193,0.0
1523321746,0.0
1709056292,0.0
567087125,0.0
497708945,0.0
36414758,0.0
1489471700,0.0
129928729,0.0
857242188,0.0
1626410116,0.0
1096447725,0.0
5258309627,0.0
1506303189,0.0
5530935037,0.0
1732173783,0.0
2057502290,0.0
729808887,0.0
1657044648,0.0
1516141412,0.0
1535243457,0.0
600510432,0.0
infoliberascelta,0.0
697373377,0.0
1198673831,0.0
1562845509,0.0
1000011414,0.0
1809153393,0.0
1579667407,0.0
1565345342,0.0
5353389384,0.0
1596175565,0.0
396226370,0.0
1548105951,0.0
yieldchannel,0.0
1666650127,0.0
5606654340,0.0
1147698478,0.0
6257418778,0.0
1689054256,0.0
1363717019,0.0
6901931540,0.0
5007162732,0.0
1574878395,0.0
5471277643,0.0
2121779997,0.0
6291835110,0.0
vremya4,0.0
5263111837,0.0
1879816767,0.0
845696397,0.0
pugilatoNSHC,0.0
1518967700,0.0
1590317773,0.0
1507184511,0.0
1579838063,0.0
1396038801,0.0
6203535124,0.0
5530488386,0.0
655220651,0.0
768114021,0.0
810522666,0.0
5241542701,0.0
1740159762,0.0
493462631,0.0
6076929651,0.0
1464771634,0.0
1928947918,0.0
1571792702,0.0
1110475146,0.0
1412475470,0.0
martin_b_official,0.0
5266545692,0.0
6104211632,0.0
5053006729,0.0
6752804193,0.0
5320082576,0.0
DRRobertM,0.0
773938250,0.0
5256842636,0.0
1662874654,0.0
141655998,0.0
854683286,0.0
sanbartolomeozerodosi,0.0
456257291,0.0
1415102668,0.0
1375710300,0.0
1565560200,0.0
5173915234,0.0
1532294219,0.0
1099425489,0.0
427566130,0.0
1228858643,0.0
327093560,0.0
1211369470,0.0
1771448228,0.0
1049523901,0.0
567290145,0.0
179673370,0.0
198851354,0.0
1211067599,0.0
1544832679,0.0
1649669505,0.0
5987333409,0.0
5047335814,0.0
6734206070,0.0
234506119,0.0
488134103,0.0
fighter_bomber,0.0
1798626231,0.0
834763958,0.0
308781790,0.0
6037583534,0.0
1541798961,0.0
1512065997,0.0
651077842,0.0
1761672620,0.0
6273708544,0.0
1291126193,0.0
ostorojnovirusSvobody,0.0
6842762466,0.0
1017523043,0.0
1556686412,0.0
1547378913,0.0
6231762028,0.0
2099663605,0.0
5959181150,0.0
5806277373,0.0
1534903460,0.0
5009402663,0.0
653661353,0.0
128750306,0.0
1465439260,0.0
1916275984,0.0
1921524648,0.0
1488981727,0.0
674404845,0.0
6666440257,0.0
1720951066,0.0
5259151293,0.0
2064986809,0.0
1556383552,0.0
1517794257,0.0
257367896,0.0
826737658,0.0
5803586434,0.0
7052434740,0.0
7228338854,0.0
1690693612,0.0
5124017492,0.0
1445218813,0.0
743456192,0.0
321588570,0.0
1576698941,0.0
netrunner,0.0
472661441,0.0
1441301868,0.0
1560857234,0.0
5059196386,0.0
5452720834,0.0
6916149710,0.0
1587637017,0.0
1529629738,0.0
1651228205,0.0
1578167996,0.0
1566534609,0.0
6672132309,0.0
561723861,0.0
NAMANMV,0.0
2065627572,0.0
1515795281,0.0
5367410856,0.0
1961412614,0.0
183981571,0.0
1940500497,0.0
6936656691,0.0
526538904,0.0
825425347,0.0
1486692823,0.0
mr_myshkin,0.0
5210326139,0.0
robertoforcione,0.0
1633203132,0.0
158739632,0.0
195148397,0.0
2098196454,0.0
pandoratv_it,0.0
5691213658,0.0
1566863990,0.0
1816545264,0.0
155945624,0.0
810829410,0.0
1495515405,0.0
2096093018,0.0
1660141455,0.0
5192454484,0.0
5291389483,0.0
5080490423,0.0
1591255020,0.0
1916900155,0.0
1543729746,0.0
1436287666,0.0
1564372418,0.0
1677145916,0.0
1583840671,0.0
1709017201,0.0
1395777334,0.0
615573272,0.0
5445011693,0.0
6628469588,0.0
372610128,0.0
1581272589,0.0
5322833967,0.0
706805422,0.0
863555154,0.0
1477547295,0.0
5570250754,0.0
851227652,0.0
498374421,0.0
fljeeper71DVA,0.0
1504159871,0.0
921519809,0.0
109446621,0.0
2096823405,0.0
1313630947,0.0
682051891,0.0
1411205175,0.0
1508150030,0.0
1516096678,0.0
1910836929,0.0
338560629,0.0
1503664770,0.0
5689938829,0.0
1422258781,0.0
136108494,0.0
AnimalEqualityItalia,0.0
72796833,0.0
805458756,0.0
1667358886,0.0
1435824127,0.0
2062366792,0.0
1502309638,0.0
1217603774,0.0
818211075,0.0
452677870,0.0
1758774650,0.0
NeuroniFunzionanti,0.0
5086512932,0.0
1529076764,0.0
6356666238,0.0
222290238,0.0
6214934362,0.0
293790955,0.0
5083490561,0.0
6292360553,0.0
5126799522,0.0
5892052821,0.0
1325499605,0.0
Memers_Gallery,0.0
1826063055,0.0
1656914520,0.0
1685892018,0.0
1583359192,0.0
1458824324,0.0
1540736074,0.0
1588095528,0.0
2053581662,0.0
6430720668,0.0
433633124,0.0
1228703949,0.0
5020935453,0.0
7001832295,0.0
256597508,0.0
148610521,0.0
1145544998,0.0
5018043860,0.0
5961062185,0.0
1903776062,0.0
870431659,0.0
5278096400,0.0
817469377,0.0
812460245,0.0
839231881,0.0
Myxbits,0.0
5356311975,0.0
1234620303,0.0
1258071202,0.0
1588596151,0.0
1551935632,0.0
5547958344,0.0
1536949081,0.0
5481881246,0.0
1574154560,0.0
1978921671,0.0
1914872090,0.0
6586877216,0.0
6008369538,0.0
1118963636,0.0
1681843710,0.0
1410804784,0.0
456481297,0.0
220892302,0.0
2013087907,0.0
1715471582,0.0
5318006242,0.0
1593106234,0.0
1228132252,0.0
734927672,0.0
6103135708,0.0
1949773506,0.0
1506935089,0.0
prometheus,0.0
6414285225,0.0
5263033202,0.0
349014170,0.0
1147745977,0.0
5474504065,0.0
872487217,0.0
1940787288,0.0
6999129360,0.0
1237235363,0.0
1776182283,0.0
691371064,0.0
1569326818,0.0
111915805,0.0
6817711734,0.0
1594633439,0.0
642737828,0.0
1504408648,0.0
1177864490,0.0
5267377071,0.0
5069663571,0.0
866726004,0.0
alzatiitaliaofficial,0.0
5118805226,0.0
1780209378,0.0
641801840,0.0
1348738994,0.0
1443931904,0.0
1672523419,0.0
1593367219,0.0
980222855,0.0
1161741273,0.0
826722142,0.0
growler_party,0.0
1297140813,0.0
1521493616,0.0
2091772496,0.0
507843116,0.0
628503691,0.0
1568106666,0.0
5142283291,0.0
1512620594,0.0
1543868329,0.0
